"","OTU","estimate","statistic","p.value","parameter","conf.low","conf.high","method","alternative"
"917","ASV1721",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"918","ASV121",0.652506650087056,3.44429290218329,0.00333349545429361,16,0.266963101992923,0.857999374157099,"Pearson's product-moment correlation","two.sided"
"919","ASV1109",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"920","ASV1679",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"921","ASV1115",-0.192344391256837,-0.784017135823265,0.444482628113193,16,-0.60489499140208,0.301610233112255,"Pearson's product-moment correlation","two.sided"
"922","ASV1753",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"923","ASV767",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"924","ASV469",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"925","ASV436",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"926","ASV358",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"927","ASV1134",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"928","ASV736",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"929","ASV1084",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"930","ASV1140",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"931","ASV1001",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"932","ASV1172",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"933","ASV652",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"934","ASV417",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"935","ASV1097",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"936","ASV1549",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"937","ASV1210",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"938","ASV1116",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"939","ASV1455",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"940","ASV1568",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"941","ASV633",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"942","ASV1192",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"943","ASV437",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"944","ASV788",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"945","ASV1249",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"946","ASV34",0.541065194411718,2.57349651863267,0.0204091892939434,16,0.0992719163313159,0.804669900174538,"Pearson's product-moment correlation","two.sided"
"947","ASV1311",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"948","ASV921",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"949","ASV1154",-0.192344391256837,-0.784017135823265,0.444482628113193,16,-0.60489499140208,0.301610233112255,"Pearson's product-moment correlation","two.sided"
"950","ASV542",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"951","ASV711",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"952","ASV801",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"953","ASV878",-0.297570388224323,-1.24675992503621,0.230429374982475,16,-0.67119372633564,0.196614721670796,"Pearson's product-moment correlation","two.sided"
"954","ASV140",-0.0785394555888908,-0.315131260924735,0.756734711373926,16,-0.526117981664205,0.403111809604014,"Pearson's product-moment correlation","two.sided"
"955","ASV808",-0.0178434898993193,-0.0713853246934514,0.943975779645211,16,-0.480708973496713,0.452798664439224,"Pearson's product-moment correlation","two.sided"
"956","ASV457",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"957","ASV1306",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"958","ASV750",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"959","ASV1193",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"960","ASV576",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"961","ASV789",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"962","ASV1174",0.364035293978001,1.56341463030072,0.137515921165817,16,-0.123890934012435,0.710201517316277,"Pearson's product-moment correlation","two.sided"
"963","ASV1369",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"964","ASV57",-0.00471707496563077,-0.018868509783374,0.985179296136492,16,-0.470550872724689,0.463173026649388,"Pearson's product-moment correlation","two.sided"
"965","ASV1469",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"966","ASV660",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"967","ASV38",-0.010062433507137,-0.04025177187777,0.968390398234861,16,-0.474702426810434,0.458963782732841,"Pearson's product-moment correlation","two.sided"
"968","ASV1048",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"969","ASV40",-0.269314856835344,-1.11858884279271,0.27982911470045,16,-0.653959324109714,0.225967215266396,"Pearson's product-moment correlation","two.sided"
"970","ASV1099",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"971","ASV1793",-0.0178434898993193,-0.0713853246934514,0.943975779645211,16,-0.480708973496713,0.452798664439224,"Pearson's product-moment correlation","two.sided"
"972","ASV828",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"973","ASV1087",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"974","ASV1181",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"975","ASV1513",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"976","ASV1288",0.541065194411717,2.57349651863267,0.0204091892939434,16,0.0992719163313158,0.804669900174538,"Pearson's product-moment correlation","two.sided"
"977","ASV961",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"978","ASV1194",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"979","ASV439",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"980","ASV79",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"981","ASV1382",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"982","ASV1080",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"983","ASV1068",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"984","ASV544",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"985","ASV751",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"986","ASV1451",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"987","ASV1794",-0.0178434898993193,-0.0713853246934514,0.943975779645211,16,-0.480708973496713,0.452798664439224,"Pearson's product-moment correlation","two.sided"
"988","ASV1626",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"989","ASV1326",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"990","ASV1407",-0.35672929835805,-1.52740878233458,0.146185149316627,16,-0.706015199529277,0.132149832141371,"Pearson's product-moment correlation","two.sided"
"991","ASV829",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"992","ASV1570",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"993","ASV1119",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"994","ASV1514",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"995","ASV44",-0.0327778825284166,-0.131182019349516,0.897266638730974,16,-0.492117082358737,0.440838345816298,"Pearson's product-moment correlation","two.sided"
"996","ASV1005",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"997","ASV1682",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"998","ASV282",-0.0424908991466495,-0.170117237304579,0.867050402382336,16,-0.499452960225237,0.432968282049974,"Pearson's product-moment correlation","two.sided"
"999","ASV1383",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1000","ASV771",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1001","ASV1056",-0.0785394555888908,-0.315131260924735,0.756734711373926,16,-0.526117981664205,0.403111809604014,"Pearson's product-moment correlation","two.sided"
"1002","ASV669",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"1003","ASV144",0.2570573707909,1.06398342854099,0.303131031462973,16,-0.238426883913548,0.646356637268823,"Pearson's product-moment correlation","two.sided"
"1004","ASV1277",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1005","ASV656",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"1006","ASV887",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1007","ASV708",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1008","ASV52",-0.103946281297771,-0.418049737034679,0.681467559203131,16,-0.544397086622633,0.381434587064378,"Pearson's product-moment correlation","two.sided"
"1009","ASV382",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1010","ASV1177",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"1011","ASV1233",0.215242793751346,0.881636228901443,0.391026053371239,16,-0.279738298751981,0.619826266226509,"Pearson's product-moment correlation","two.sided"
"1012","ASV421",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1013","ASV283",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1014","ASV950",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1015","ASV1584",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1016","ASV1602",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1017","ASV618",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1018","ASV630",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"1019","ASV10",-0.143431613982168,-0.579720633573035,0.570176843531494,16,-0.571998426112963,0.346651613423148,"Pearson's product-moment correlation","two.sided"
"1020","ASV107",0.31193230527986,1.3132549577837,0.207619676395756,16,-0.181347783027645,0.679801607529882,"Pearson's product-moment correlation","two.sided"
"1021","ASV1720",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1022","ASV599",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1023","ASV481",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1024","ASV1553",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1025","ASV1234",0.541065194411717,2.57349651863267,0.0204091892939434,16,0.0992719163313158,0.804669900174538,"Pearson's product-moment correlation","two.sided"
"1026","ASV869",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1027","ASV85",0.0163331305357196,0.0653412383029655,0.948711766150472,16,-0.453998888885167,0.479546446810682,"Pearson's product-moment correlation","two.sided"
"1028","ASV383",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1029","ASV58",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1030","ASV560",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"1031","ASV1516",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1032","ASV939",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1033","ASV1416",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1034","ASV397",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1035","ASV338",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1036","ASV773",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"1037","ASV1385",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1038","ASV703",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1039","ASV78",-0.368762021801766,-1.58688569555488,0.132101657159573,16,-0.712896940598108,0.118511451787418,"Pearson's product-moment correlation","two.sided"
"1040","ASV1740",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1041","ASV1629",-0.0178434898993193,-0.0713853246934514,0.943975779645211,16,-0.480708973496713,0.452798664439224,"Pearson's product-moment correlation","two.sided"
"1042","ASV462",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1043","ASV29",0.163311019456427,0.662133461051686,0.517309927420132,16,-0.3286142573512,0.585536821918739,"Pearson's product-moment correlation","two.sided"
"1044","ASV305",0.181888949763646,0.73989797923502,0.470080043636062,16,-0.311427043593017,0.597979497089497,"Pearson's product-moment correlation","two.sided"
"1045","ASV1341",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1046","ASV62",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"1047","ASV1348",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1048","ASV1517",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1049","ASV391",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1050","ASV449",0.053597319598148,0.214697878542585,0.832715409187882,16,-0.423879483835255,0.507761680569707,"Pearson's product-moment correlation","two.sided"
"1051","ASV1260",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1052","ASV1008",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1053","ASV245",-0.192344391256837,-0.784017135823265,0.444482628113193,16,-0.60489499140208,0.301610233112255,"Pearson's product-moment correlation","two.sided"
"1054","ASV88",-0.237414704098476,-0.97761026888207,0.342818058121119,16,-0.634009959680842,0.258059111215833,"Pearson's product-moment correlation","two.sided"
"1055","ASV1386",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1056","ASV116",0.690674562978844,3.82028379294116,0.00150685545248995,16,0.33031692826372,0.875299641932528,"Pearson's product-moment correlation","two.sided"
"1057","ASV1667",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1058","ASV1103",0.0732004586350378,0.293589462301871,0.772845678056627,16,-0.407599365533519,0.522223490449929,"Pearson's product-moment correlation","two.sided"
"1059","ASV89",-0.164892137303656,-0.668722283674521,0.513206062211351,16,-0.586603587174575,0.327164075191635,"Pearson's product-moment correlation","two.sided"
"1060","ASV306",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1061","ASV463",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1062","ASV1555",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1063","ASV1704",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1064","ASV562",-0.0178434898993193,-0.0713853246934513,0.943975779645211,16,-0.480708973496713,0.452798664439224,"Pearson's product-moment correlation","two.sided"
"1065","ASV1649",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1066","ASV581",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"1067","ASV204",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"1068","ASV470",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1069","ASV775",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"1070","ASV947",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1071","ASV106",-0.328029729268949,-1.38897448668964,0.183871897456514,16,-0.689330693343372,0.163948628215778,"Pearson's product-moment correlation","two.sided"
"1072","ASV972",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1073","ASV129",-0.466022970320674,-2.1068598154219,0.0512641449148631,16,-0.766191163421541,0.00108266004212477,"Pearson's product-moment correlation","two.sided"
"1074","ASV28",0.39772362130245,1.73393498291456,0.102151793787797,16,-0.0849136686982702,0.729193257918934,"Pearson's product-moment correlation","two.sided"
"1075","ASV1618",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1076","ASV35",-0.082316464741079,-0.330387113197848,0.745394156873415,16,-0.528861800841546,0.399923090795749,"Pearson's product-moment correlation","two.sided"
"1077","ASV852",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1078","ASV769",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"1079","ASV615",-0.0223241372648913,-0.0893188086112858,0.929937049830714,16,-0.484148190157198,0.449228002496076,"Pearson's product-moment correlation","two.sided"
"1080","ASV1687",0.541065194411717,2.57349651863267,0.0204091892939434,16,0.0992719163313158,0.804669900174538,"Pearson's product-moment correlation","two.sided"
"1081","ASV135",-0.139235421278462,-0.562420045443006,0.581624857745757,16,-0.569110548320322,0.35041321109191,"Pearson's product-moment correlation","two.sided"
"1082","ASV150",0.0415874522760441,0.166493848313495,0.869854180125412,16,-0.433703378822582,0.498773373582357,"Pearson's product-moment correlation","two.sided"
"1083","ASV582",0.0732004586350377,0.293589462301871,0.772845678056627,16,-0.407599365533519,0.522223490449929,"Pearson's product-moment correlation","two.sided"
"1084","ASV1243",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1085","ASV1419",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1086","ASV219",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"1087","ASV340",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1088","ASV1612",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1089","ASV1060",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1090","ASV1780",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1091","ASV1331",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1092","ASV834",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1093","ASV1275",-0.192344391256837,-0.784017135823265,0.444482628113193,16,-0.60489499140208,0.301610233112255,"Pearson's product-moment correlation","two.sided"
"1094","ASV511",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1095","ASV157",-0.00427041116744529,-0.0170818004258625,0.986582555381784,16,-0.470203028270485,0.463523802493327,"Pearson's product-moment correlation","two.sided"
"1096","ASV1294",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1097","ASV1313",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1098","ASV622",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1099","ASV1650",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1100","ASV1706",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1101","ASV910",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1102","ASV206",-0.0178434898993193,-0.0713853246934514,0.943975779645211,16,-0.480708973496713,0.452798664439224,"Pearson's product-moment correlation","two.sided"
"1103","ASV335",0.292874706763762,1.22522387952477,0.238222163710517,16,-0.201554856506377,0.668357319366337,"Pearson's product-moment correlation","two.sided"
"1104","ASV213",0.149070415747002,0.603019450800934,0.554947931113314,16,-0.341571870022256,0.57586246795264,"Pearson's product-moment correlation","two.sided"
"1105","ASV1300",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1106","ASV348",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1107","ASV1162",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1108","ASV1725",-0.0178434898993193,-0.0713853246934513,0.943975779645211,16,-0.480708973496713,0.452798664439224,"Pearson's product-moment correlation","two.sided"
"1109","ASV1114",-0.35672929835805,-1.52740878233458,0.146185149316627,16,-0.706015199529277,0.132149832141371,"Pearson's product-moment correlation","two.sided"
"1110","ASV551",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1111","ASV987",-0.0178434898993193,-0.0713853246934514,0.943975779645211,16,-0.480708973496713,0.452798664439224,"Pearson's product-moment correlation","two.sided"
"1112","ASV1558",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1113","ASV228",0.541065194411718,2.57349651863267,0.0204091892939434,16,0.0992719163313159,0.804669900174538,"Pearson's product-moment correlation","two.sided"
"1114","ASV854",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1115","ASV1651",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1116","ASV1707",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1117","ASV584",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1118","ASV329",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1119","ASV911",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1120","ASV369",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1121","ASV1370",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1122","ASV1043",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1123","ASV336",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1124","ASV1670",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"1125","ASV727",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1126","ASV604",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1127","ASV836",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1128","ASV1333",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1129","ASV988",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1130","ASV467",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1131","ASV643",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1132","ASV1428",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1133","ASV1708",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1134","ASV124",0.189144283006033,0.770484919277736,0.452239947976737,16,-0.304626038291459,0.602784946516443,"Pearson's product-moment correlation","two.sided"
"1135","ASV1302",-0.290975335502391,-1.21654036907067,0.241421386478045,16,-0.667206901912512,0.203545987595358,"Pearson's product-moment correlation","two.sided"
"1136","ASV460",-0.0884617702889297,-0.355239772850844,0.727049648225328,16,-0.533306215537832,0.394709881969086,"Pearson's product-moment correlation","two.sided"
"1137","ASV637",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1138","ASV1227",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1139","ASV1646",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1140","ASV1785",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1141","ASV800",0.262875351414948,1.08983097527022,0.291929882978859,16,-0.232533205012457,0.649974893784543,"Pearson's product-moment correlation","two.sided"
"1142","ASV894",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"1143","ASV250",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1144","ASV310",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1145","ASV290",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1146","ASV1334",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1147","ASV837",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1148","ASV86",-0.0152844571278149,-0.0611449711083293,0.952001030027281,16,-0.478738323229924,0.454831226497136,"Pearson's product-moment correlation","two.sided"
"1149","ASV644",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1150","ASV1070",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1151","ASV209",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1152","ASV1579",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1153","ASV1647",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1154","ASV390",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1155","ASV202",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1156","ASV1171",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1157","ASV792",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1158","ASV475",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1159","ASV278",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1160","ASV351",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1161","ASV606",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1162","ASV251",-0.0153144915818204,-0.0612651511184038,0.951906813594345,16,-0.478761479163183,0.454807399411231,"Pearson's product-moment correlation","two.sided"
"1163","ASV1784",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1164","ASV1410",-0.192344391256837,-0.784017135823265,0.444482628113193,16,-0.60489499140208,0.301610233112255,"Pearson's product-moment correlation","two.sided"
"1165","ASV1014",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
"1166","ASV210",NA,NA,NA,16,NA,NA,"Pearson's product-moment correlation","two.sided"
